"Name","SubName","Region","Service","Subnets"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","20.40.161.132/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","20.40.161.135/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","20.40.161.140/30"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","20.40.161.160/31"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","20.40.162.86/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","20.40.162.200/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","20.40.163.88/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","20.40.163.96/31"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","20.40.163.130/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","20.40.163.133/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","20.40.163.178/31"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.56.80/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.57.138/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.57.141/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.57.144/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.57.157/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.57.164/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.57.169/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.58.180/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.58.184/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.58.193/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.59.4/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.59.90/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.59.93/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.62.162/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.62.179/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.62.193/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.62.199/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.62.206/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.62.209/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.62.212/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.62.220/30"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.62.224/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.62.255/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.63.1/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.63.2/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.63.4/31"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.63.7/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.63.8/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.63.235/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.63.245/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.81.63.248/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","40.115.71.111/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","52.189.208.36/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","52.189.213.36/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","52.189.213.124/32"
"MicrosoftCloudAppSecurity","AustraliaSoutheast","australiasoutheast","MicrosoftCloudAppSecurity","52.189.218.253/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","13.71.175.0/27"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","13.88.224.38/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","13.88.224.211/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","13.88.224.222/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","13.88.226.74/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","13.88.227.7/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.184.80/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.185.36/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.185.117/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.185.229/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.186.166/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.186.168/31"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.186.176/31"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.186.180/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.186.182/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.186.185/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.186.214/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.186.231/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.161/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.162/31"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.164/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.177/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.178/31"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.199/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.200/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.202/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.204/30"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.208/30"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.212/31"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.218/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.187.223/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.190.163/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","40.82.191.58/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.1.70/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.1.156/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.1.158/31"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.1.200/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.1.218/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.2.0/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.16.105/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.18.234/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.18.236/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.19.71/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.19.187/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.19.215/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.19.247/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.20.31/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.20.118/32"
"MicrosoftCloudAppSecurity","CanadaCentral","canadacentral","MicrosoftCloudAppSecurity","52.139.21.70/32"
"MicrosoftCloudAppSecurity","CanadaEast","canadaeast","MicrosoftCloudAppSecurity","40.69.108.96/27"
"MicrosoftCloudAppSecurity","CentralUS","centralus","MicrosoftCloudAppSecurity","13.89.178.0/28"
"MicrosoftCloudAppSecurity","CentralUS","centralus","MicrosoftCloudAppSecurity","20.44.8.208/28"
"MicrosoftCloudAppSecurity","CentralUS","centralus","MicrosoftCloudAppSecurity","52.182.139.208/28"
"MicrosoftCloudAppSecurity","EastAsia","eastasia","MicrosoftCloudAppSecurity","13.75.39.128/27"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","20.42.29.162/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","20.42.31.48/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","20.42.31.251/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","40.71.14.16/28"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","40.76.78.217/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","40.78.229.64/28"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","40.79.156.112/28"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","40.114.112.147/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","40.121.134.1/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.151.237.243/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.151.238.5/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.151.244.65/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.151.247.27/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.188.217.236/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.190.26.220/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.190.31.62/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.191.237.188/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.191.238.65/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.224.188.157/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.224.188.168/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.224.190.225/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.224.191.62/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.224.201.216/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.224.201.223/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.224.202.86/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","52.224.202.91/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.168.103/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.168.104/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.168.106/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.168.108/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.168.111/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.168.114/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.70/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.127/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.161/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.173/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.174/31"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.176/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.178/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.180/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.182/31"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.184/31"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.186/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.188/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.191/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.194/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.45.170.196/32"
"MicrosoftCloudAppSecurity","EastUS","eastus","MicrosoftCloudAppSecurity","104.211.9.226/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","13.77.80.28/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.36.220.93/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.36.222.59/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.36.222.60/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.36.240.76/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.36.244.208/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.36.245.0/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.36.245.182/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.36.245.235/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.36.246.188/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.36.248.40/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.44.17.64/28"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.44.72.173/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.44.72.217/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","20.44.73.253/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","23.100.67.153/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.65.233.253/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.65.235.54/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.67.152.91/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.67.152.227/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.67.154.160/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.67.155.146/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.67.159.55/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.70.0.255/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.70.29.49/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.70.29.200/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.70.148.112/28"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.70.184.90/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.84.2.83/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.84.4.93/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.84.4.119/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.84.5.28/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","40.84.49.16/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.167.107.96/28"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.177.85.43/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.179.155.177/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.179.194.73/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.179.198.41/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.184.165.82/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.225.225.218/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.225.231.232/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.232.224.227/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.232.225.84/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.232.228.217/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","52.232.245.96/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","104.46.116.211/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","104.46.121.72/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","104.46.122.189/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","104.208.216.221/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","104.209.168.251/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","104.210.0.32/32"
"MicrosoftCloudAppSecurity","EastUS2","eastus2","MicrosoftCloudAppSecurity","137.116.52.31/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","20.40.132.195/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","20.40.134.79/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","20.40.134.94/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.56.158/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.57.164/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.57.203/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.59.41/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.59.193/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.59.195/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.59.196/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.59.246/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.101/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.118/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.180/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.185/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.200/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.206/31"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.208/31"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.210/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.215/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.216/31"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.219/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.220/31"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.222/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.224/31"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.226/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.60.232/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.61.61/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.61.158/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.61.193/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.61.226/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.62.7/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.62.9/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.62.78/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.62.130/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.62.154/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.62.225/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.63.148/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.66.63.255/32"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.79.132.96/28"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.79.139.16/28"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.79.146.224/28"
"MicrosoftCloudAppSecurity","FranceCentral","centralfrance","MicrosoftCloudAppSecurity","40.89.136.227/32"
